cardholder_id,age,annual_income,employment_status,region_id,fico_origination,credit_history_months
11768,75,123500.0,Employed,4,789,480
11769,41,35200.0,Employed,1,680,199
11770,49,161700.0,Employed,1,778,242
11771,42,65700.0,Retired,1,569,133
11772,23,63100.0,Employed,4,667,23
11773,43,83900.0,Employed,1,724,72
11774,35,28300.0,Unknown,3,660,159
11775,48,33800.0,Retired,1,579,54
11776,30,53600.0,Retired,1,670,96
11777,63,67900.0,Unknown,4,782,196
11778,69,151600.0,Self-Employed,4,823,135
11779,75,39600.0,Employed,2,713,122
11780,25,99700.0,Student,1,850,20
11781,27,44600.0,Employed,2,745,22
11782,76,53700.0,Employed,3,787,394
11783,69,55200.0,Self-Employed,3,754,404
11784,54,48900.0,Self-Employed,1,770,82
11785,39,65800.0,Student,3,734,104
11786,50,46300.0,Retired,3,763,86
11787,51,29400.0,Employed,4,583,124
11788,69,52600.0,Employed,1,750,338
11789,51,68100.0,Unemployed,3,753,264
11790,22,26200.0,Employed,1,652,10
11791,60,74600.0,Self-Employed,4,827,125
11792,65,99500.0,Employed,1,785,88
11793,37,102100.0,Employed,4,739,78
11794,27,58500.0,Employed,2,710,76
11795,29,22500.0,Employed,2,617,55
11796,68,79200.0,Employed,2,670,389
11797,46,54700.0,Retired,2,678,108
11798,51,40500.0,Employed,2,563,89
11799,75,58700.0,Employed,1,668,214
11800,24,61700.0,Employed,3,737,11
11801,32,114800.0,Employed,1,774,126
11802,68,52700.0,Retired,1,706,403
11803,51,82800.0,Employed,3,653,129
11804,22,56700.0,Employed,2,806,37
11805,61,63100.0,Employed,4,518,399
11806,28,91900.0,Unknown,1,743,51
11807,65,40200.0,Retired,1,850,149
11808,66,65100.0,Retired,2,772,445
11809,67,59700.0,Employed,4,674,354
11810,47,27700.0,Employed,1,692,85
11811,36,90900.0,Retired,2,759,156
11812,71,86900.0,Student,3,752,293
11813,52,56500.0,Self-Employed,3,841,156
11814,57,50500.0,Employed,4,749,133
11815,28,50500.0,Employed,3,708,41
11816,56,77800.0,Unemployed,2,765,147
11817,54,57500.0,Employed,1,703,179
11818,37,38800.0,Employed,2,643,180
11819,64,46200.0,Student,3,660,127
11820,28,50200.0,Employed,1,743,92
11821,62,38000.0,Self-Employed,4,704,129
11822,75,70500.0,Employed,2,688,321
11823,53,39100.0,Self-Employed,1,749,64
11824,26,32600.0,Employed,4,668,21
11825,52,234300.0,Employed,4,850,64
11826,51,132800.0,Self-Employed,3,727,81
11827,52,59400.0,Student,4,719,274
11828,36,76600.0,Student,2,718,78
11829,56,89500.0,Employed,4,728,138
11830,36,50500.0,Employed,1,668,96
11831,52,63300.0,Employed,4,738,129
11832,54,49900.0,Self-Employed,2,704,266
11833,57,99900.0,Student,2,740,268
11834,66,104000.0,Employed,1,618,153
11835,71,120800.0,Retired,1,781,198
11836,65,66000.0,Self-Employed,4,723,235
11837,66,155800.0,Unknown,3,739,414
11838,70,57600.0,Employed,4,692,268
11839,34,130100.0,Self-Employed,1,672,34
11840,37,42600.0,Self-Employed,4,680,36
11841,51,30900.0,Employed,4,665,174
11842,47,136000.0,Employed,3,715,277
11843,61,77600.0,Employed,1,671,245
11844,21,61900.0,Employed,2,676,20
11845,28,42900.0,Employed,2,787,84
11846,63,54700.0,Self-Employed,4,689,170
11847,67,42100.0,Employed,4,664,92
11848,38,56000.0,Unemployed,1,625,88
11849,38,49200.0,Employed,2,616,51
11850,53,23300.0,Student,3,616,140
11851,48,117500.0,Employed,4,737,133
11852,30,42200.0,Retired,3,671,27
11853,49,96100.0,Employed,4,671,129
11854,67,42900.0,Employed,2,703,371
11855,62,62000.0,Employed,2,591,307
11856,67,91300.0,Employed,1,751,178
11857,57,82600.0,Employed,2,651,83
11858,71,53000.0,Unknown,3,664,260
11859,35,65400.0,Student,4,686,100
11860,23,67000.0,Unemployed,3,811,10
11861,27,47000.0,Employed,2,621,36
11862,77,37000.0,Employed,1,762,393
11863,57,42900.0,Employed,1,702,193
11864,35,43800.0,Student,1,694,110
11865,69,60100.0,Employed,1,644,397
11866,38,54700.0,Unemployed,1,748,87
11867,55,84800.0,Employed,3,741,230
11868,35,36000.0,Employed,2,616,160
11869,26,114400.0,Employed,2,733,55
11870,36,50400.0,Employed,2,650,158
11871,34,70100.0,Employed,2,710,119
11872,52,54700.0,Employed,2,733,312
11873,22,40100.0,Unemployed,2,610,26
11874,34,82600.0,Self-Employed,4,731,153
11875,53,37600.0,Employed,2,612,64
11876,43,55100.0,Employed,3,666,236
11877,57,70200.0,Employed,2,689,370
11878,58,36000.0,Self-Employed,1,593,113
11879,76,27400.0,Employed,1,736,480
11880,68,89000.0,Employed,3,710,155
11881,34,187900.0,Unknown,2,802,149
11882,60,70600.0,Self-Employed,2,673,223
11883,56,75800.0,Self-Employed,3,791,247
11884,54,37700.0,Employed,3,659,167
11885,66,113800.0,Employed,2,715,439
11886,29,42800.0,Employed,2,677,70
11887,42,90400.0,Student,2,729,218
11888,67,77500.0,Unemployed,4,746,164
11889,71,79500.0,Employed,2,737,287
11890,23,64500.0,Retired,1,772,35
11891,47,70300.0,Unknown,2,624,110
11892,36,59300.0,Employed,2,690,133
11893,30,78800.0,Self-Employed,3,749,27
11894,24,35800.0,Unemployed,3,647,10
11895,51,49800.0,Employed,3,681,60
11896,59,110800.0,Retired,3,850,287
11897,51,60000.0,Employed,4,606,229
11898,41,46000.0,Employed,3,765,42
11899,64,92900.0,Retired,4,672,236
11900,58,83100.0,Employed,2,669,253
11901,72,33400.0,Retired,4,692,224
11902,40,73700.0,Employed,4,630,154
11903,34,54700.0,Self-Employed,1,634,101
11904,46,74900.0,Retired,4,731,81
11905,49,55300.0,Employed,2,730,186
11906,47,67300.0,Employed,4,633,237
11907,68,54700.0,Employed,3,783,396
11908,23,33000.0,Employed,3,534,13
11909,51,77400.0,Employed,3,735,309
11910,45,176200.0,Employed,4,781,131
11911,33,60800.0,Employed,2,761,63
11912,57,41600.0,Unknown,1,839,282
11913,66,62400.0,Unemployed,1,784,350
11914,52,37300.0,Employed,3,680,271
11915,25,87500.0,Unemployed,2,701,41
11916,25,50900.0,Student,4,747,57
11917,45,87000.0,Employed,4,736,166
11918,59,53400.0,Employed,2,724,135
11919,38,88000.0,Unemployed,4,714,63
11920,38,25400.0,Employed,2,598,41
11921,70,60300.0,Employed,1,683,342
11922,21,62400.0,Self-Employed,3,673,12
11923,25,54700.0,Employed,3,787,23
11924,29,59600.0,Employed,2,752,55
11925,77,71300.0,Employed,2,744,236
11926,49,88200.0,Employed,1,683,130
11927,30,67400.0,Unemployed,4,760,47
11928,38,62800.0,Unemployed,2,670,184
11929,76,90500.0,Employed,2,702,322
11930,60,31200.0,Employed,4,610,211
11931,33,36800.0,Employed,2,666,109
11932,34,27800.0,Employed,4,650,57
11933,25,63800.0,Employed,2,736,44
11934,65,70500.0,Employed,3,745,306
11935,28,94200.0,Employed,3,821,63
11936,37,54700.0,Employed,4,756,40
11937,40,40000.0,Unemployed,3,671,120
11938,56,60100.0,Unemployed,1,737,100
11939,55,24200.0,Employed,1,755,318
11940,66,48900.0,Employed,4,703,280
11941,37,18200.0,Self-Employed,3,632,175
11942,42,62100.0,Unknown,2,675,230
11943,43,47400.0,Employed,1,724,154
11944,23,46600.0,Self-Employed,4,685,39
11945,63,38200.0,Employed,3,739,315
11946,51,41100.0,Employed,1,615,175
11947,48,74900.0,Employed,4,743,110
11948,77,32000.0,Employed,3,653,165
11949,31,64200.0,Employed,2,735,31
11950,76,42300.0,Retired,3,778,288
11951,59,26900.0,Retired,2,637,256
11952,33,89600.0,Employed,2,671,143
11953,59,104000.0,Employed,1,782,288
11954,64,45700.0,Employed,4,740,344
11955,41,41600.0,Self-Employed,1,767,184
11956,40,47400.0,Employed,4,651,147
11957,68,41100.0,Employed,2,653,299
11958,30,38300.0,Self-Employed,4,696,26
11959,21,60000.0,Employed,4,641,6
11960,58,144900.0,Student,4,719,145
11961,72,51200.0,Employed,4,734,296
11962,49,87200.0,Employed,4,799,154
11963,28,59200.0,Employed,4,643,93
11964,51,26100.0,Retired,3,611,161
11965,35,51400.0,Self-Employed,1,511,77
11966,68,55300.0,Employed,3,774,396
11967,55,108900.0,Employed,1,828,202
11968,40,104500.0,Self-Employed,1,750,158
11969,56,67000.0,Retired,3,608,226
11970,59,98800.0,Employed,4,793,268
11971,59,53600.0,Employed,1,780,263
11972,41,88200.0,Employed,4,660,57
11973,53,58500.0,Unknown,1,759,137
11974,23,81000.0,Employed,1,656,36
11975,44,92600.0,Unknown,3,779,66
11976,42,73900.0,Employed,2,667,71
11977,51,39700.0,Employed,3,679,142
11978,75,50200.0,Employed,3,694,159
11979,75,85100.0,Employed,1,722,478
11980,48,82000.0,Retired,4,682,93
11981,57,61000.0,Self-Employed,3,733,104
11982,27,43700.0,Employed,1,750,58
11983,48,59800.0,Student,1,813,215
11984,60,50700.0,Self-Employed,1,732,317
11985,59,50600.0,Unknown,4,712,162
11986,75,54700.0,Employed,3,694,138
11987,47,44100.0,Unemployed,4,694,274
11988,72,75400.0,Employed,2,665,199
11989,76,65200.0,Employed,4,715,269
11990,53,32200.0,Employed,4,540,113
11991,26,28400.0,Employed,3,613,21
11992,42,51600.0,Employed,3,679,184
11993,64,24200.0,Employed,1,719,338
11994,54,127900.0,Employed,1,759,319
11995,74,51400.0,Retired,1,688,255
11996,67,48300.0,Self-Employed,4,729,278
11997,24,86000.0,Self-Employed,4,705,27
11998,70,55900.0,Employed,3,758,458
11999,41,71500.0,Employed,1,680,59
12000,67,45600.0,Employed,1,667,464
12001,49,56200.0,Student,4,742,109
12002,46,84100.0,Self-Employed,3,733,77
12003,25,33800.0,Employed,2,724,14
12004,27,63800.0,Employed,3,765,72
12005,54,18900.0,Employed,1,673,268
12006,53,98800.0,Employed,4,753,283
12007,52,43400.0,Self-Employed,3,733,283
12008,29,48800.0,Employed,2,710,72
12009,50,54700.0,Employed,4,690,68
12010,24,32000.0,Employed,1,601,13
12011,29,31600.0,Employed,3,691,100
12012,49,69600.0,Employed,2,736,279
12013,56,73000.0,Student,1,740,241
12014,58,38300.0,Retired,1,756,331
12015,76,77700.0,Retired,3,765,480
12016,69,76300.0,Employed,1,688,120
12017,42,45100.0,Student,4,804,61
12018,65,54700.0,Employed,1,667,392
12019,26,54700.0,Employed,2,737,16
12020,69,70000.0,Employed,3,771,190
12021,43,52300.0,Employed,4,766,90
12022,49,44700.0,Employed,3,837,158
12023,76,75100.0,Employed,3,755,403
12024,61,101900.0,Employed,3,709,311
12025,73,42600.0,Employed,4,749,251
12026,21,42800.0,Employed,3,747,8
12027,30,175000.0,Employed,2,743,92
12028,56,64500.0,Student,4,727,196
12029,51,31400.0,Employed,3,711,158
12030,27,40600.0,Retired,2,681,30
12031,61,41000.0,Retired,1,795,189
12032,24,58900.0,Employed,1,752,44
12033,77,70200.0,Employed,1,671,267
12034,29,54700.0,Employed,3,688,80
12035,46,125400.0,Student,3,717,184
12036,67,61200.0,Student,1,624,125
12037,50,45000.0,Self-Employed,4,648,284
12038,63,33500.0,Unknown,1,747,322
12039,61,38500.0,Retired,1,709,153
12040,75,34600.0,Self-Employed,2,658,480
12041,47,50100.0,Employed,1,626,158
12042,76,40900.0,Employed,4,659,480
12043,50,78600.0,Employed,1,794,70
12044,71,46000.0,Retired,2,755,241
12045,62,84400.0,Employed,3,820,124
12046,28,54700.0,Self-Employed,3,705,73
12047,57,75900.0,Employed,2,688,294
12048,71,89500.0,Employed,1,747,103
12049,28,123800.0,Unemployed,3,829,65
12050,68,40400.0,Employed,4,817,155
12051,27,73600.0,Employed,3,751,29
12052,70,71300.0,Employed,2,772,368
12053,65,94400.0,Employed,2,802,411
12054,29,53300.0,Employed,1,734,27
12055,62,98200.0,Employed,1,772,177
12056,27,28100.0,Student,4,594,30
12057,53,35600.0,Retired,3,740,69
12058,73,46600.0,Unemployed,2,741,418
12059,32,49700.0,Employed,4,693,63
12060,30,52000.0,Employed,4,710,25
12061,45,38800.0,Employed,1,616,81
12062,42,34300.0,Employed,1,636,74
12063,23,36800.0,Employed,1,751,30
12064,46,25200.0,Retired,2,712,267
12065,35,45700.0,Unemployed,1,709,44
12066,28,49200.0,Retired,1,656,28
12067,36,63700.0,Student,2,656,91
12068,22,53000.0,Student,1,630,35
12069,73,135000.0,Employed,1,811,431
12070,77,88100.0,Employed,3,739,295
12071,41,74300.0,Employed,2,736,211
12072,70,70200.0,Employed,4,725,330
12073,47,69500.0,Retired,2,712,192
12074,73,54700.0,Employed,4,678,253
12075,30,53300.0,Employed,3,735,95
12076,37,124500.0,Employed,4,724,171
12077,63,56300.0,Employed,4,681,343
12078,33,28300.0,Employed,1,676,72
12079,67,80700.0,Employed,4,704,104
12080,45,80300.0,Employed,4,665,70
12081,44,57800.0,Employed,2,776,117
12082,46,23400.0,Employed,3,607,231
12083,66,104800.0,Self-Employed,4,762,407
12084,21,54300.0,Student,2,643,28
12085,63,50500.0,Employed,3,621,99
12086,65,99900.0,Student,1,848,289
12087,67,23700.0,Employed,2,658,287
12088,77,64300.0,Unemployed,1,548,480
12089,65,45900.0,Self-Employed,4,781,227
12090,51,54700.0,Retired,2,684,289
12091,47,60900.0,Employed,4,664,270
12092,43,36400.0,Employed,1,730,143
12093,68,98700.0,Unknown,1,756,445
12094,43,17800.0,Employed,2,717,117
12095,53,70300.0,Self-Employed,2,670,151
12096,26,28400.0,Employed,2,686,18
12097,39,42900.0,Self-Employed,2,740,73
12098,36,46900.0,Student,4,781,163
12099,45,81600.0,Employed,3,731,90
12100,49,148400.0,Employed,2,713,249
12101,61,25900.0,Employed,4,540,292
12102,45,66200.0,Self-Employed,4,815,166
12103,29,54700.0,Employed,1,775,91
12104,52,43000.0,Employed,2,675,174
12105,24,37300.0,Employed,3,699,31
12106,69,66000.0,Employed,3,697,249
12107,64,84600.0,Student,4,752,266
12108,33,69300.0,Student,4,784,104
12109,36,44400.0,Retired,3,669,49
12110,22,34300.0,Employed,2,586,26
12111,41,96400.0,Employed,2,739,67
12112,23,34900.0,Employed,2,679,43
12113,74,25500.0,Retired,1,644,322
12114,28,26300.0,Employed,1,716,25
12115,58,44000.0,Self-Employed,3,705,178
12116,53,109400.0,Employed,3,779,191
12117,34,30300.0,Retired,3,730,44
12118,67,116900.0,Employed,4,826,384
12119,27,90500.0,Employed,1,760,31
12120,71,66200.0,Employed,4,784,292
12121,63,18400.0,Employed,4,537,350
12122,57,33300.0,Student,1,592,174
12123,71,45000.0,Unknown,1,658,480
12124,43,117100.0,Employed,2,739,236
12125,37,40600.0,Employed,4,649,108
12126,29,35800.0,Self-Employed,2,715,52
12127,73,65600.0,Retired,3,736,228
12128,43,28500.0,Student,4,627,173
12129,68,58500.0,Employed,3,606,213
12130,39,36900.0,Employed,4,656,140
12131,75,203400.0,Employed,4,850,167
12132,70,39400.0,Retired,1,786,153
12133,38,125500.0,Student,3,790,59
12134,48,32800.0,Employed,4,679,174
12135,66,66100.0,Self-Employed,3,774,249
12136,33,64600.0,Retired,2,711,75
12137,22,52400.0,Retired,2,646,14
12138,37,54400.0,Employed,4,673,162
12139,54,82700.0,Employed,2,706,240
12140,28,60900.0,Employed,1,748,28
12141,40,49100.0,Employed,3,713,185
12142,73,54700.0,Student,2,705,122
12143,25,46300.0,Employed,4,807,64
12144,23,45600.0,Employed,1,708,34
12145,45,49600.0,Employed,1,679,105
12146,21,50700.0,Employed,1,618,12
12147,22,26100.0,Employed,1,673,35
12148,31,32200.0,Employed,3,647,42
12149,26,72800.0,Self-Employed,3,698,15
12150,67,21400.0,Employed,4,554,230
12151,27,86200.0,Employed,1,668,61
12152,50,43000.0,Employed,1,796,283
12153,61,122200.0,Unemployed,4,805,260
12154,56,98200.0,Student,4,733,330
12155,58,49200.0,Employed,1,663,342
12156,41,48200.0,Employed,2,667,122
12157,71,122500.0,Self-Employed,2,821,411
12158,24,88000.0,Unknown,2,664,33
12159,27,77900.0,Employed,1,743,24
12160,69,99400.0,Employed,1,795,148
12161,24,30400.0,Unknown,4,662,54
12162,31,56100.0,Employed,3,675,81
12163,30,36000.0,Unknown,4,733,85
12164,22,54700.0,Unemployed,3,633,20
12165,27,54100.0,Employed,4,692,46
12166,53,46400.0,Employed,3,695,323
12167,58,52900.0,Self-Employed,4,705,338
12168,25,39800.0,Unknown,2,704,54
12169,74,34400.0,Employed,3,628,349
12170,26,107400.0,Student,2,698,43
12171,49,61600.0,Employed,4,677,379
12172,66,30700.0,Employed,3,823,99
12173,50,60000.0,Employed,4,579,86
12174,49,109200.0,Employed,2,723,227
12175,27,77400.0,Employed,2,679,18
12176,34,41000.0,Employed,2,672,101
12177,69,47500.0,Employed,2,648,159
12178,40,34500.0,Student,1,734,81
12179,22,35200.0,Employed,4,671,11
12180,62,43000.0,Employed,4,753,302
12181,59,29500.0,Self-Employed,4,544,230
12182,24,40600.0,Unemployed,3,616,14
12183,23,57700.0,Employed,3,657,14
12184,27,41700.0,Employed,2,766,54
12185,23,54500.0,Self-Employed,3,774,20
12186,56,117400.0,Unemployed,1,745,200
12187,28,115300.0,Employed,2,788,44
12188,55,54600.0,Student,4,612,335
12189,31,76000.0,Employed,1,775,80
12190,76,56500.0,Retired,4,707,158
12191,62,46500.0,Employed,4,726,418
12192,42,32400.0,Employed,3,673,108
12193,45,56300.0,Employed,1,741,63
12194,24,80800.0,Employed,2,736,48
12195,24,28000.0,Employed,2,654,23
12196,51,48800.0,Self-Employed,2,694,281
12197,22,42300.0,Employed,1,653,37
12198,57,63400.0,Student,3,694,280
12199,42,60200.0,Employed,2,660,185
12200,28,64300.0,Employed,4,750,80
12201,51,130300.0,Employed,3,839,259
12202,52,37600.0,Student,1,659,298
12203,63,38300.0,Self-Employed,1,615,113
12204,32,57400.0,Employed,3,650,78
12205,52,107100.0,Student,1,639,149
12206,69,30700.0,Employed,2,694,257
12207,36,60600.0,Unknown,1,642,53
12208,68,54000.0,Employed,4,730,334
12209,62,85000.0,Employed,3,736,287
12210,45,71900.0,Employed,1,707,57
12211,71,61100.0,Employed,1,691,250
12212,76,75800.0,Unemployed,3,730,246
12213,34,54700.0,Employed,2,731,57
12214,76,87300.0,Unemployed,3,799,183
12215,21,91400.0,Self-Employed,1,676,22
12216,28,52800.0,Self-Employed,1,709,42
12217,23,41100.0,Self-Employed,2,620,22
12218,41,49900.0,Self-Employed,4,697,49
12219,74,86300.0,Employed,1,507,126
12220,55,55300.0,Self-Employed,4,644,218
12221,56,33000.0,Unemployed,4,745,104
12222,25,76500.0,Retired,2,542,34
12223,50,35500.0,Self-Employed,4,780,229
12224,42,64800.0,Retired,3,774,102
12225,48,23700.0,Employed,4,665,266
12226,35,54600.0,Employed,3,790,105
12227,32,49800.0,Employed,1,615,28
12228,75,25000.0,Employed,4,605,338
12229,52,64700.0,Self-Employed,4,728,168
12230,44,32900.0,Retired,1,629,100
12231,25,51800.0,Employed,3,605,16
12232,64,48400.0,Self-Employed,4,783,427
12233,47,28000.0,Employed,3,667,113
12234,43,33600.0,Employed,3,646,197
12235,59,37000.0,Employed,3,705,174
12236,28,78600.0,Employed,2,717,64
12237,51,80800.0,Unemployed,3,763,293
12238,70,160000.0,Employed,4,795,366
12239,47,43400.0,Employed,3,587,136
12240,21,54700.0,Student,1,713,15
12241,34,55000.0,Employed,2,676,136
12242,24,42300.0,Employed,3,666,32
12243,49,42300.0,Self-Employed,3,706,168
12244,41,54600.0,Retired,2,684,51
12245,28,69300.0,Employed,4,633,87
12246,60,22200.0,Self-Employed,1,676,120
12247,31,39500.0,Employed,3,721,76
12248,40,28200.0,Employed,2,594,131
12249,77,57000.0,Employed,1,634,139
12250,24,60300.0,Employed,2,651,24
12251,35,86000.0,Unemployed,1,765,96
12252,39,43500.0,Employed,3,646,140
12253,49,57700.0,Student,1,714,172
12254,34,24300.0,Employed,1,754,69
12255,76,41300.0,Retired,1,699,281
12256,21,53800.0,Employed,1,689,23
12257,75,32900.0,Employed,2,652,480
12258,51,96800.0,Self-Employed,3,804,95
12259,23,62500.0,Unknown,4,728,44
12260,27,33500.0,Employed,3,650,53
12261,26,25700.0,Retired,3,587,72
12262,37,37900.0,Student,3,592,144
12263,39,35300.0,Employed,2,717,165
12264,57,32800.0,Employed,4,656,110
12265,38,28000.0,Employed,1,693,180
12266,62,52200.0,Employed,4,642,192
12267,37,72900.0,Employed,3,828,161
12268,36,37900.0,Employed,1,640,133
12269,36,63800.0,Employed,2,674,98
12270,39,45600.0,Employed,1,733,96
12271,68,77900.0,Unknown,1,784,233
12272,35,36500.0,Employed,3,597,57
12273,36,59300.0,Employed,2,614,93
12274,75,64000.0,Self-Employed,4,722,295
12275,58,105200.0,Self-Employed,1,747,158
12276,31,65800.0,Self-Employed,1,728,87
12277,70,66900.0,Retired,2,778,109
12278,31,26400.0,Employed,2,713,58
12279,30,40200.0,Employed,3,629,84
12280,46,37900.0,Employed,4,758,173
12281,60,39700.0,Employed,3,681,393
12282,31,51500.0,Employed,4,659,47
12283,63,64700.0,Employed,4,750,360
12284,29,57500.0,Unknown,4,750,49
12285,65,103200.0,Unemployed,1,759,227
12286,26,62200.0,Employed,2,759,56
12287,47,31400.0,Employed,1,647,92
12288,57,62200.0,Employed,2,829,145
12289,36,67900.0,Employed,1,689,129
12290,55,99400.0,Employed,3,772,211
12291,60,53600.0,Unemployed,2,710,282
12292,58,53400.0,Employed,1,720,211
12293,43,87300.0,Employed,4,678,46
12294,65,63400.0,Employed,1,731,92
12295,62,28200.0,Self-Employed,4,778,400
12296,39,23400.0,Employed,4,544,61
12297,62,132500.0,Employed,1,782,90
12298,73,27900.0,Employed,3,664,378
12299,67,54700.0,Employed,3,788,438
12300,62,86100.0,Employed,4,831,293
12301,64,26300.0,Employed,1,650,221
12302,66,36100.0,Employed,1,687,328
12303,37,29900.0,Employed,1,768,118
12304,62,130100.0,Employed,1,850,170
12305,32,127400.0,Employed,4,850,121
12306,41,38300.0,Employed,4,645,140
12307,74,78500.0,Employed,1,703,468
12308,37,60200.0,Employed,3,776,132
12309,69,52300.0,Retired,3,763,365
12310,45,26100.0,Employed,4,660,50
12311,32,145100.0,Self-Employed,2,846,112
12312,26,22100.0,Employed,3,580,55
12313,52,61300.0,Student,1,680,238
12314,46,40600.0,Self-Employed,2,669,213
12315,50,87000.0,Unemployed,1,769,300
12316,23,72300.0,Employed,4,783,34
12317,36,33600.0,Employed,1,692,156
12318,21,34300.0,Employed,1,600,14
12319,38,26200.0,Employed,1,712,75
12320,74,66000.0,Student,1,744,343
12321,29,69800.0,Employed,1,718,34
12322,60,47100.0,Employed,1,636,237
12323,21,43900.0,Employed,1,641,5
12324,53,131900.0,Employed,3,733,285
12325,73,91800.0,Employed,3,820,396
12326,40,97400.0,Unemployed,4,800,45
12327,32,18700.0,Self-Employed,2,568,71
12328,53,71500.0,Student,4,787,321
12329,36,58500.0,Employed,4,732,145
12330,71,34000.0,Employed,4,631,200
12331,69,37100.0,Employed,3,694,314
12332,58,51700.0,Employed,3,789,323
12333,57,31000.0,Student,4,592,171
12334,55,39300.0,Unknown,4,700,354
12335,62,47000.0,Unknown,4,651,373
12336,47,54700.0,Student,1,754,143
12337,76,44300.0,Employed,4,620,407
12338,40,43400.0,Retired,4,670,193
12339,21,77700.0,Self-Employed,3,689,18
12340,60,26000.0,Employed,2,658,379
12341,58,63100.0,Employed,2,704,376
12342,76,72600.0,Retired,1,785,293
12343,43,64800.0,Employed,3,659,177
12344,45,43200.0,Retired,2,732,103
12345,53,34600.0,Employed,2,690,139
12346,43,106500.0,Employed,1,785,150
12347,65,54700.0,Employed,2,589,355
12348,45,32800.0,Self-Employed,1,679,193
12349,65,59000.0,Employed,4,794,233
12350,45,38800.0,Retired,3,698,74
12351,33,82800.0,Student,4,750,141
12352,77,54200.0,Retired,2,716,177
12353,51,54700.0,Employed,4,767,148
12354,61,70500.0,Employed,4,654,287
12355,54,47100.0,Student,3,658,81
12356,41,88000.0,Employed,2,644,114
12357,76,45400.0,Employed,1,556,362
12358,42,46300.0,Employed,4,695,108
12359,77,77500.0,Retired,2,726,480
12360,45,60000.0,Employed,2,708,97
12361,22,36300.0,Employed,1,683,37
12362,23,24700.0,Employed,2,585,19
12363,76,60400.0,Student,4,611,401
12364,51,40000.0,Self-Employed,1,668,169
12365,43,54500.0,Student,2,676,227
12366,67,48800.0,Employed,2,780,328
12367,56,41000.0,Unemployed,1,628,237
12368,58,50500.0,Employed,3,753,347
12369,60,55600.0,Unknown,3,650,265
12370,32,70200.0,Unknown,2,685,89
12371,26,60600.0,Employed,2,663,32
12372,62,148500.0,Employed,2,682,97
12373,22,52400.0,Self-Employed,3,638,34
12374,62,54700.0,Retired,2,715,88
12375,28,46900.0,Employed,3,710,89
12376,35,67200.0,Retired,1,733,136
12377,61,90500.0,Self-Employed,1,734,169
12378,56,103400.0,Unemployed,4,775,94
12379,65,37000.0,Student,1,688,440
12380,55,100300.0,Self-Employed,4,733,347
12381,23,48400.0,Self-Employed,2,675,20
12382,68,39000.0,Employed,2,562,425
12383,33,47100.0,Retired,1,662,94
12384,28,87100.0,Student,3,706,46
12385,71,73500.0,Employed,2,692,286
12386,32,54700.0,Employed,2,604,60
12387,51,32300.0,Self-Employed,1,688,89
12388,48,31500.0,Employed,1,576,196
12389,64,41900.0,Employed,3,684,415
12390,23,51200.0,Student,4,704,30
12391,27,30300.0,Employed,4,585,64
12392,44,44500.0,Unknown,2,618,122
12393,47,102600.0,Employed,4,736,170
12394,65,121200.0,Employed,3,704,251
12395,55,113200.0,Employed,4,659,154
12396,29,22600.0,Retired,3,635,79
12397,76,129300.0,Employed,1,749,155
12398,47,56900.0,Employed,2,697,60
12399,75,62800.0,Self-Employed,4,778,480
12400,77,97100.0,Student,1,793,480
12401,23,54700.0,Self-Employed,3,666,9
12402,49,23700.0,Employed,4,600,116
12403,45,41100.0,Employed,1,625,127
12404,49,46700.0,Self-Employed,2,727,279
12405,38,28900.0,Employed,3,683,97
12406,52,87200.0,Employed,1,760,252
12407,49,105200.0,Self-Employed,1,777,297
12408,31,50900.0,Student,4,719,107
12409,37,60000.0,Unemployed,3,710,150
12410,29,50500.0,Employed,2,797,76
12411,69,62100.0,Student,2,688,357
12412,59,94600.0,Employed,3,692,181
12413,43,24300.0,Employed,1,552,52
12414,43,66900.0,Unknown,2,698,77
12415,25,50100.0,Self-Employed,4,661,15
12416,37,38000.0,Employed,1,711,80
12417,73,48000.0,Employed,2,634,292
12418,22,112200.0,Employed,2,795,26
12419,29,27900.0,Unemployed,4,667,20
12420,69,55000.0,Employed,2,661,476
12421,50,115000.0,Student,1,786,254
12422,22,27800.0,Employed,3,729,17
12423,48,44700.0,Unemployed,4,634,281
12424,63,59200.0,Student,1,780,297
12425,40,63900.0,Employed,1,732,196
12426,42,51600.0,Employed,3,758,91
12427,56,37800.0,Employed,4,678,231
12428,55,68900.0,Employed,4,696,164
12429,72,57400.0,Employed,4,747,461
12430,35,69000.0,Student,1,659,83
12431,36,79100.0,Employed,4,736,111
12432,29,26000.0,Employed,4,634,33
12433,58,90700.0,Employed,1,691,307
12434,51,49500.0,Unemployed,1,582,60
12435,40,77000.0,Employed,2,656,211
12436,60,71700.0,Employed,1,682,188
12437,42,123300.0,Unknown,3,779,44
12438,32,51500.0,Employed,3,630,44
12439,51,46300.0,Retired,3,660,195
12440,45,43000.0,Self-Employed,1,563,248
12441,44,33800.0,Employed,2,644,140
12442,46,78200.0,Employed,3,608,151
12443,73,36700.0,Self-Employed,1,735,276
12444,33,73900.0,Student,1,702,51
12445,36,47200.0,Employed,3,718,52
12446,53,25300.0,Employed,2,619,229
12447,23,96500.0,Employed,4,809,36
12448,29,14000.0,Student,3,511,85
12449,53,53900.0,Employed,4,757,259
12450,50,61400.0,Employed,1,703,64
